Número de registros,Número de registros por stations.json,Altitude,Available Bikes,Available Docks,City,Execution Time,Id,Land Mark,Last Communication Time,Latitude,Location,Longitude,Postal Code,stAddress1,stAddress2,stationBeanList Índice (generado),Station Name,Status Key,Status Value,Test Station,Total Docks,Índice Del Documento (Generado)
1,1,,1,36,,16/07/2019 14:13,383,,16/07/2019 14:12,40.735238,,-74.000271,,Greenwich Ave & Charles St,,151,Greenwich Ave & Charles St,1,In Service,Falso,39,1
1,1,,0,0,,16/07/2019 14:13,385,,06/06/2019 07:48,40.75797322,,-73.96603308,,E 55 St & 2 Ave,,152,E 55 St & 2 Ave,3,Not In Service,Falso,0,1
1,1,,34,8,,16/07/2019 14:13,386,,16/07/2019 14:12,40.71494807,,-74.00234482,,Centre St & Worth St,,153,Centre St & Worth St,1,In Service,Falso,43,1
1,1,,18,20,,16/07/2019 14:13,387,,16/07/2019 14:10,40.71273266,,-74.0046073,,Centre St & Chambers St,,154,Centre St & Chambers St,1,In Service,Falso,39,1
1,1,,4,22,,16/07/2019 14:13,389,,16/07/2019 14:12,40.71044554,,-73.96525063,,Broadway & Berry St,,155,Broadway & Berry St,1,In Service,Falso,27,1
1,1,,27,2,,16/07/2019 14:13,390,,16/07/2019 14:11,40.69221589,,-73.9842844,,Duffield St & Willoughby St,,156,Duffield St & Willoughby St,1,In Service,Falso,31,1
1,1,,4,27,,16/07/2019 14:13,391,,16/07/2019 14:10,40.69760127,,-73.99344559,,Clark St & Henry St,,157,Clark St & Henry St,1,In Service,Falso,31,1
1,1,,35,0,,16/07/2019 14:13,392,,16/07/2019 14:12,40.695065,,-73.987167,,Jay St & Tech Pl,,158,Jay St & Tech Pl,1,In Service,Falso,35,1
1,1,,4,31,,16/07/2019 14:13,393,,16/07/2019 14:12,40.72299208,,-73.97995466,,E 5 St & Avenue C,,159,E 5 St & Avenue C,1,In Service,Falso,37,1
1,1,,0,33,,16/07/2019 14:13,394,,16/07/2019 14:09,40.72521311,,-73.97768752,,E 9 St & Avenue C,,160,E 9 St & Avenue C,1,In Service,Falso,34,1
1,1,,3,22,,16/07/2019 14:13,396,,16/07/2019 14:09,40.68034242,,-73.95576894,,Lefferts Pl & Franklin Ave,,161,Lefferts Pl & Franklin Ave,1,In Service,Falso,25,1
1,1,,1,25,,16/07/2019 14:13,397,,16/07/2019 14:10,40.68415748,,-73.96922273,,Fulton St & Clermont Ave,,162,Fulton St & Clermont Ave,1,In Service,Falso,27,1
1,1,,29,1,,16/07/2019 14:13,398,,16/07/2019 14:10,40.69165183,,-73.9999786,,Atlantic Ave & Furman St,,163,Atlantic Ave & Furman St,1,In Service,Falso,31,1
1,1,,1,26,,16/07/2019 14:13,399,,16/07/2019 14:12,40.68851534,,-73.9647628,,Lafayette Ave & St James Pl,,164,Lafayette Ave & St James Pl,1,In Service,Falso,27,1
1,1,,1,12,,16/07/2019 14:13,400,,16/07/2019 14:11,40.71926081,,-73.98178024,,Pitt St & Stanton St,,165,Pitt St & Stanton St,1,In Service,Falso,15,1
1,1,,8,32,,16/07/2019 14:13,401,,16/07/2019 14:12,40.72019576,,-73.98997825,,Allen St & Rivington St,,166,Allen St & Rivington St,1,In Service,Falso,42,1
1,1,,16,14,,16/07/2019 14:13,403,,16/07/2019 14:10,40.72502876,,-73.99069656,,E 2 St & 2 Ave,,167,E 2 St & 2 Ave,1,In Service,Falso,31,1
1,1,,24,27,,16/07/2019 14:13,405,,16/07/2019 14:12,40.739323,,-74.008119,,Washington St & Gansevoort St,,168,Washington St & Gansevoort St,1,In Service,Falso,51,1
1,1,,3,31,,16/07/2019 14:13,406,,16/07/2019 14:10,40.69512845,,-73.99595065,,Hicks St & Montague St,,169,Hicks St & Montague St,1,In Service,Falso,34,1
1,1,,2,21,,16/07/2019 14:13,408,,16/07/2019 14:12,40.71076228,,-73.99400398,,Market St & Cherry St,,170,Market St & Cherry St,1,In Service,Falso,23,1
1,1,,4,41,,16/07/2019 14:13,410,,16/07/2019 14:12,40.72066442,,-73.98517977,,Suffolk St & Stanton St,,171,Suffolk St & Stanton St,1,In Service,Falso,45,1
1,1,,0,23,,16/07/2019 14:13,411,,16/07/2019 14:12,40.72228087,,-73.97668709,,E 6 St & Avenue D,,172,E 6 St & Avenue D,1,In Service,Falso,31,1
1,1,,22,4,,16/07/2019 14:13,412,,16/07/2019 14:12,40.7158155,,-73.99422366,,Forsyth St & Canal St,,173,Forsyth St & Canal St,1,In Service,Falso,29,1
1,1,,0,24,,16/07/2019 14:13,414,,27/06/2019 10:05,40.70281858,,-73.98765762,,Pearl St & Anchorage Pl,,174,Pearl St & Anchorage Pl,3,Not In Service,Falso,24,1
1,1,,35,6,,16/07/2019 14:13,415,,16/07/2019 14:10,40.7047177,,-74.00926027,,Pearl St & Hanover Square,,175,Pearl St & Hanover Square,1,In Service,Falso,42,1
1,1,,0,30,,16/07/2019 14:13,416,,16/07/2019 14:11,40.68753406,,-73.97265183,,Cumberland St & Lafayette Ave,,176,Cumberland St & Lafayette Ave,1,In Service,Falso,31,1
1,1,,14,10,,16/07/2019 14:13,417,,16/07/2019 14:12,40.71291224,,-74.01020234,,Barclay St & Church St,,177,Barclay St & Church St,1,In Service,Falso,25,1
1,1,,23,0,,16/07/2019 14:13,418,,16/07/2019 14:10,40.70224,,-73.982578,,Front St & Gold St,,178,Front St & Gold St,1,In Service,Falso,23,1
1,1,,20,1,,16/07/2019 14:13,419,,16/07/2019 14:11,40.69580705,,-73.97355569,,Carlton Ave & Park Ave,,179,Carlton Ave & Park Ave,1,In Service,Falso,23,1
1,1,,0,21,,16/07/2019 14:13,420,,16/07/2019 14:12,40.68764484,,-73.96968902,,Clermont Ave & Lafayette Ave,,180,Clermont Ave & Lafayette Ave,1,In Service,Falso,23,1
1,1,,15,3,,16/07/2019 14:13,421,,16/07/2019 14:11,40.69573398,,-73.97129668,,Clermont Ave & Park Ave,,181,Clermont Ave & Park Ave,1,In Service,Falso,19,1
1,1,,1,78,,16/07/2019 14:13,422,,16/07/2019 14:12,40.770513,,-73.988038,,W 59 St & 10 Ave,,182,W 59 St & 10 Ave,1,In Service,Falso,79,1
1,1,,0,25,,16/07/2019 14:13,423,,16/07/2019 14:10,40.76584941,,-73.98690506,,W 54 St & 9 Ave,,183,W 54 St & 9 Ave,1,In Service,Falso,27,1
1,1,,21,26,,16/07/2019 14:13,427,,16/07/2019 14:09,40.701907,,-74.013942,,Bus Slip & State St,,184,Bus Slip & State St,1,In Service,Falso,47,1
1,1,,3,27,,16/07/2019 14:13,432,,16/07/2019 14:12,40.72621788,,-73.98379855,,E 7 St & Avenue A,,185,E 7 St & Avenue A,1,In Service,Falso,31,1
1,1,,21,5,,16/07/2019 14:13,434,,16/07/2019 14:11,40.74317449,,-74.00366443,,9 Ave & W 18 St,,186,9 Ave & W 18 St,1,In Service,Falso,27,1
1,1,,37,11,,16/07/2019 14:13,435,,16/07/2019 14:11,40.74173969,,-73.99415556,,W 21 St & 6 Ave,,187,W 21 St & 6 Ave,1,In Service,Falso,50,1
1,1,,0,22,,16/07/2019 14:13,436,,16/07/2019 14:12,40.68216564,,-73.95399026,,Hancock St & Bedford Ave,,188,Hancock St & Bedford Ave,1,In Service,Falso,27,1
1,1,,18,5,,16/07/2019 14:13,437,,16/07/2019 14:11,40.68098339,,-73.95004798,,Macon St & Nostrand Ave,,189,Macon St & Nostrand Ave,1,In Service,Falso,24,1
1,1,,1,44,,16/07/2019 14:13,438,,16/07/2019 14:10,40.72779126,,-73.98564945,,St Marks Pl & 1 Ave,,190,St Marks Pl & 1 Ave,1,In Service,Falso,47,1
1,1,,2,35,,16/07/2019 14:13,439,,16/07/2019 14:12,40.7262807,,-73.98978041,,E 4 St & 2 Ave,,191,E 4 St & 2 Ave,1,In Service,Falso,39,1
1,1,,31,0,,16/07/2019 14:13,440,,16/07/2019 14:12,40.75255434,,-73.97282625,,E 45 St & 3 Ave,,192,E 45 St & 3 Ave,1,In Service,Falso,32,1
1,1,,0,0,,16/07/2019 14:13,441,,12/07/2019 08:27,40.756014,,-73.967416,,E 52 St & 2 Ave,,193,E 52 St & 2 Ave,3,Not In Service,Falso,0,1
1,1,,16,34,,16/07/2019 14:13,442,,16/07/2019 14:10,40.746647,,-73.993915,,W 27 St & 7 Ave,,194,W 27 St & 7 Ave,1,In Service,Falso,51,1
1,1,,8,13,,16/07/2019 14:13,443,,16/07/2019 14:10,40.70853074,,-73.96408963,,Bedford Ave & S 9 St,,195,Bedford Ave & S 9 St,1,In Service,Falso,23,1
1,1,,3,73,,16/07/2019 14:13,445,,16/07/2019 14:09,40.72740794,,-73.98142006,,E 10 St & Avenue A,,196,E 10 St & Avenue A,1,In Service,Falso,79,1
1,1,,11,36,,16/07/2019 14:13,446,,16/07/2019 14:12,40.74487634,,-73.99529885,,W 24 St & 7 Ave,,197,W 24 St & 7 Ave,1,In Service,Falso,47,1
1,1,,7,23,,16/07/2019 14:13,447,,16/07/2019 14:12,40.76370739,,-73.9851615,,8 Ave & W 52 St,,198,8 Ave & W 52 St,1,In Service,Falso,31,1
1,1,,1,26,,16/07/2019 14:13,448,,16/07/2019 14:12,40.75660359,,-73.9979009,,W 37 St & 10 Ave,,199,W 37 St & 10 Ave,1,In Service,Falso,27,1
1,1,,6,59,,16/07/2019 14:13,450,,16/07/2019 14:12,40.76227205,,-73.98788205,,W 49 St & 8 Ave,,200,W 49 St & 8 Ave,1,In Service,Falso,67,1
1,1,,22,43,,16/07/2019 14:13,453,,16/07/2019 14:13,40.74475148,,-73.99915362,,W 22 St & 8 Ave,,201,W 22 St & 8 Ave,1,In Service,Falso,66,1
1,1,,4,31,,16/07/2019 14:13,454,,16/07/2019 14:11,40.75455731,,-73.96592976,,E 51 St & 1 Ave,,202,E 51 St & 1 Ave,1,In Service,Falso,35,1
1,1,,44,13,,16/07/2019 14:13,455,,16/07/2019 14:12,40.75001986,,-73.96905301,,1 Ave & E 44 St,,203,1 Ave & E 44 St,1,In Service,Falso,59,1
1,1,,30,5,,16/07/2019 14:13,456,,16/07/2019 14:09,40.7597108,,-73.97402311,,E 53 St & Madison Ave,,204,E 53 St & Madison Ave,1,In Service,Falso,35,1
1,1,,25,4,,16/07/2019 14:13,458,,16/07/2019 14:09,40.751396,,-74.005226,,11 Ave & W 27 St,,205,11 Ave & W 27 St,1,In Service,Falso,31,1
1,1,,30,2,,16/07/2019 14:13,459,,16/07/2019 14:11,40.746745,,-74.007756,,W 20 St & 11 Ave,,206,W 20 St & 11 Ave,1,In Service,Falso,41,1
1,1,,0,0,,16/07/2019 14:13,460,,26/06/2019 07:44,40.71285887,,-73.96590294,,S 4 St & Wythe Ave,,207,S 4 St & Wythe Ave,3,Not In Service,Falso,0,1
1,1,,5,50,,16/07/2019 14:13,461,,16/07/2019 14:12,40.73587678,,-73.98205027,,E 20 St & 2 Ave,,208,E 20 St & 2 Ave,1,In Service,Falso,56,1
1,1,,42,0,,16/07/2019 14:13,462,,16/07/2019 14:09,40.74691959,,-74.00451887,,W 22 St & 10 Ave,,209,W 22 St & 10 Ave,1,In Service,Falso,47,1
1,1,,9,27,,16/07/2019 14:13,465,,16/07/2019 14:12,40.75513557,,-73.98658032,,Broadway & W 41 St,,210,Broadway & W 41 St,1,In Service,Falso,39,1
1,1,,28,3,,16/07/2019 14:13,466,,16/07/2019 14:12,40.74395411,,-73.99144871,,W 25 St & 6 Ave,,211,W 25 St & 6 Ave,1,In Service,Falso,35,1
1,1,,32,1,,16/07/2019 14:13,467,,16/07/2019 14:11,40.68312489,,-73.97895137,,Dean St & 4 Ave,,212,Dean St & 4 Ave,1,In Service,Falso,34,1
1,1,,7,58,,16/07/2019 14:13,468,,16/07/2019 14:11,40.7652654,,-73.98192338,,Broadway & W 56 St,,213,Broadway & W 56 St,1,In Service,Falso,65,1
1,1,,3,54,,16/07/2019 14:13,469,,16/07/2019 14:12,40.76344058,,-73.98268129,,Broadway & W 53 St,,214,Broadway & W 53 St,1,In Service,Falso,57,1
1,1,,21,50,,16/07/2019 14:13,470,,16/07/2019 14:11,40.74345335,,-74.00004031,,W 20 St & 8 Ave,,215,W 20 St & 8 Ave,1,In Service,Falso,72,1
1,1,,5,26,,16/07/2019 14:13,471,,16/07/2019 14:13,40.71286844,,-73.95698119,,Grand St & Havemeyer St,,216,Grand St & Havemeyer St,1,In Service,Falso,31,1
1,1,,31,21,,16/07/2019 14:13,472,,16/07/2019 14:12,40.7457121,,-73.98194829,,E 32 St & Park Ave,,217,E 32 St & Park Ave,1,In Service,Falso,55,1
1,1,,21,15,,16/07/2019 14:13,473,,16/07/2019 14:12,40.72110063,,-73.9919254,,Rivington St & Chrystie St,,218,Rivington St & Chrystie St,1,In Service,Falso,38,1
1,1,,42,13,,16/07/2019 14:13,474,,16/07/2019 14:11,40.7451677,,-73.98683077,,5 Ave & E 29 St,,219,5 Ave & E 29 St,1,In Service,Falso,56,1
1,1,,5,39,,16/07/2019 14:13,476,,16/07/2019 14:10,40.74394314,,-73.97966069,,E 31 St & 3 Ave,,220,E 31 St & 3 Ave,1,In Service,Falso,47,1
1,1,,13,44,,16/07/2019 14:13,477,,16/07/2019 14:12,40.75640548,,-73.9900262,,W 41 St & 8 Ave,,221,W 41 St & 8 Ave,1,In Service,Falso,59,1
1,1,,4,32,,16/07/2019 14:13,478,,16/07/2019 14:11,40.76030096,,-73.99884222,,11 Ave & W 41 St,,222,11 Ave & W 41 St,1,In Service,Falso,37,1
1,1,,1,27,,16/07/2019 14:13,479,,16/07/2019 14:12,40.76019252,,-73.9912551,,9 Ave & W 45 St,,223,9 Ave & W 45 St,1,In Service,Falso,31,1
1,1,,4,24,,16/07/2019 14:13,480,,16/07/2019 14:11,40.76669671,,-73.99061728,,W 53 St & 10 Ave,,224,W 53 St & 10 Ave,1,In Service,Falso,29,1
1,1,,9,14,,16/07/2019 14:13,481,,16/07/2019 14:11,40.71260486,,-73.96264403,,S 3 St & Bedford Ave,,225,S 3 St & Bedford Ave,3,Not In Service,Falso,25,1
1,1,,44,33,,16/07/2019 14:13,482,,16/07/2019 14:11,40.73935542,,-73.99931783,,W 15 St & 7 Ave,,226,W 15 St & 7 Ave,1,In Service,Falso,77,1
1,1,,2,31,,16/07/2019 14:13,483,,16/07/2019 14:11,40.73223272,,-73.98889957,,E 12 St & 3 Ave,,227,E 12 St & 3 Ave,1,In Service,Falso,34,1
1,1,,15,21,,16/07/2019 14:13,485,,16/07/2019 14:09,40.75038009,,-73.98338988,,W 37 St & 5 Ave,,228,W 37 St & 5 Ave,1,In Service,Falso,40,1
1,1,,2,39,,16/07/2019 14:13,486,,16/07/2019 14:11,40.7462009,,-73.98855723,,Broadway & W 29 St,,229,Broadway & W 29 St,1,In Service,Falso,41,1
1,1,,0,33,,16/07/2019 14:13,487,,16/07/2019 14:09,40.73314259,,-73.97573881,,E 20 St & FDR Drive,,230,E 20 St & FDR Drive,1,In Service,Falso,34,1
1,1,,23,14,,16/07/2019 14:13,489,,16/07/2019 14:11,40.75066386,,-74.00176802,,10 Ave & W 28 St,,231,10 Ave & W 28 St,1,In Service,Falso,37,1
1,1,,15,49,,16/07/2019 14:13,490,,16/07/2019 14:13,40.751551,,-73.993934,,8 Ave & W 33 St,,232,8 Ave & W 33 St,1,In Service,Falso,66,1
1,1,,16,51,,16/07/2019 14:13,492,,16/07/2019 14:11,40.75019995,,-73.99093085,,W 33 St & 7 Ave,,233,W 33 St & 7 Ave,1,In Service,Falso,68,1
1,1,,30,4,,16/07/2019 14:13,493,,16/07/2019 14:10,40.7568001,,-73.98291153,,W 45 St & 6 Ave,,234,W 45 St & 6 Ave,1,In Service,Falso,34,1
1,1,,25,39,,16/07/2019 14:13,494,,16/07/2019 14:12,40.74734825,,-73.99723551,,W 26 St & 8 Ave,,235,W 26 St & 8 Ave,1,In Service,Falso,66,1
1,1,,2,37,,16/07/2019 14:13,495,,16/07/2019 14:11,40.76269882,,-73.99301222,,W 47 St & 10 Ave,,236,W 47 St & 10 Ave,1,In Service,Falso,39,1
1,1,,32,13,,16/07/2019 14:13,496,,16/07/2019 14:10,40.73726186,,-73.99238967,,E 16 St & 5 Ave,,237,E 16 St & 5 Ave,1,In Service,Falso,47,1
1,1,,51,10,,16/07/2019 14:13,497,,16/07/2019 14:12,40.73704984,,-73.99009296,,E 17 St & Broadway,,238,E 17 St & Broadway,1,In Service,Falso,66,1
1,1,,0,0,,16/07/2019 14:13,498,,06/05/2019 07:20,40.74854862,,-73.98808416,,Broadway & W 32 St,,239,Broadway & W 32 St,3,Not In Service,Falso,0,1
1,1,,10,26,,16/07/2019 14:13,499,,16/07/2019 14:12,40.76915505,,-73.98191841,,Broadway & W 60 St,,240,Broadway & W 60 St,1,In Service,Falso,36,1
1,1,,31,21,,16/07/2019 14:13,500,,16/07/2019 14:11,40.76228826,,-73.98336183,,Broadway & W 51 St,,241,Broadway & W 51 St,1,In Service,Falso,52,1
1,1,,5,70,,16/07/2019 14:13,501,,16/07/2019 14:12,40.744219,,-73.97121214,,FDR Drive & E 35 St,,242,FDR Drive & E 35 St,1,In Service,Falso,79,1
1,1,,1,29,,16/07/2019 14:13,502,,16/07/2019 14:12,40.714215,,-73.981346,,Henry St & Grand St,,243,Henry St & Grand St,1,In Service,Falso,30,1
1,1,,26,4,,16/07/2019 14:13,503,,16/07/2019 14:11,40.73827428,,-73.98751968,,E 20 St & Park Ave,,244,E 20 St & Park Ave,1,In Service,Falso,31,1
1,1,,0,51,,16/07/2019 14:13,504,,16/07/2019 14:12,40.73221853,,-73.98165557,,1 Ave & E 16 St,,245,1 Ave & E 16 St,1,In Service,Falso,53,1
1,1,,5,34,,16/07/2019 14:13,505,,16/07/2019 14:11,40.74901271,,-73.98848395,,6 Ave & W 33 St,,246,6 Ave & W 33 St,1,In Service,Falso,39,1
1,1,,7,37,,16/07/2019 14:13,507,,16/07/2019 14:12,40.73912601,,-73.97973776,,E 25 St & 2 Ave,,247,E 25 St & 2 Ave,1,In Service,Falso,45,1
1,1,,3,22,,16/07/2019 14:13,508,,16/07/2019 14:09,40.76341379,,-73.99667444,,W 46 St & 11 Ave,,248,W 46 St & 11 Ave,1,In Service,Falso,25,1
1,1,,0,0,,16/07/2019 14:13,509,,15/07/2019 17:05,40.7454973,,-74.00197139,,9 Ave & W 22 St,,249,9 Ave & W 22 St,3,Not In Service,Falso,3,1
1,1,,10,18,,16/07/2019 14:13,513,,16/07/2019 14:11,40.768254,,-73.988639,,W 56 St & 10 Ave,,250,W 56 St & 10 Ave,1,In Service,Falso,29,1
1,1,,8,42,,16/07/2019 14:13,514,,16/07/2019 14:10,40.76087502,,-74.00277668,,12 Ave & W 40 St,,251,12 Ave & W 40 St,1,In Service,Falso,52,1
1,1,,1,34,,16/07/2019 14:13,515,,16/07/2019 14:12,40.76009437,,-73.99461843,,W 43 St & 10 Ave,,252,W 43 St & 10 Ave,1,In Service,Falso,35,1
1,1,,22,7,,16/07/2019 14:13,516,,16/07/2019 14:11,40.75206862,,-73.96784384,,E 47 St & 1 Ave,,253,E 47 St & 1 Ave,1,In Service,Falso,31,1
1,1,,17,50,,16/07/2019 14:13,517,,16/07/2019 14:09,40.751581,,-73.97791,,Pershing Square South,,254,Pershing Square South,1,In Service,Falso,69,1
1,1,,6,32,,16/07/2019 14:13,518,,16/07/2019 14:12,40.74780373,,-73.9734419,,E 39 St & 2 Ave,,255,E 39 St & 2 Ave,1,In Service,Falso,39,1
1,1,,17,50,,16/07/2019 14:13,519,,16/07/2019 14:11,40.751873,,-73.977706,,Pershing Square North,,256,Pershing Square North,1,In Service,Falso,69,1
1,1,,43,8,,16/07/2019 14:13,522,,16/07/2019 14:11,40.75714758,,-73.97207836,,E 51 St & Lexington Ave,,257,E 51 St & Lexington Ave,1,In Service,Falso,51,1
1,1,,6,45,,16/07/2019 14:13,523,,16/07/2019 14:11,40.75466591,,-73.99138152,,W 38 St & 8 Ave,,258,W 38 St & 8 Ave,1,In Service,Falso,51,1
1,1,,0,0,,16/07/2019 14:13,524,,18/06/2019 11:10,40.75527307,,-73.98316936,,W 43 St & 6 Ave,,259,W 43 St & 6 Ave,3,Not In Service,Falso,0,1
1,1,,21,35,,16/07/2019 14:13,525,,16/07/2019 14:10,40.75594159,,-74.0021163,,W 34 St & 11 Ave,,260,W 34 St & 11 Ave,1,In Service,Falso,56,1
1,1,,28,11,,16/07/2019 14:13,526,,16/07/2019 14:11,40.74765947,,-73.98490707,,E 33 St & 5 Ave,,261,E 33 St & 5 Ave,1,In Service,Falso,40,1
1,1,,8,27,,16/07/2019 14:13,528,,16/07/2019 14:10,40.74290902,,-73.97706058,,2 Ave & E 31 St,,262,2 Ave & E 31 St,1,In Service,Falso,39,1
1,1,,15,26,,16/07/2019 14:13,529,,16/07/2019 14:12,40.7575699,,-73.99098507,,W 42 St & 8 Ave,,263,W 42 St & 8 Ave,1,In Service,Falso,41,1
1,1,,11,13,,16/07/2019 14:13,530,,16/07/2019 14:12,40.77149671,,-73.99046034,,11 Ave & W 59 St,,264,11 Ave & W 59 St,1,In Service,Falso,24,1
1,1,,33,3,,16/07/2019 14:13,531,,16/07/2019 14:09,40.71893904,,-73.99266288,,Forsyth St & Broome St,,265,Forsyth St & Broome St,1,In Service,Falso,39,1
1,1,,0,41,,16/07/2019 14:13,532,,16/07/2019 14:12,40.710451,,-73.960876,,S 5 Pl & S 5 St,,266,S 5 Pl & S 5 St,1,In Service,Falso,43,1
1,1,,21,25,,16/07/2019 14:13,533,,16/07/2019 14:11,40.75299641,,-73.98721619,,Broadway & W 38 St,,267,Broadway & W 38 St,1,In Service,Falso,46,1
1,1,,17,14,,16/07/2019 14:13,534,,16/07/2019 14:10,40.70255065,,-74.0127234,,Water - Whitehall Plaza,,268,Water - Whitehall Plaza,1,In Service,Falso,31,1
1,1,,4,25,,16/07/2019 14:13,536,,16/07/2019 14:12,40.74144387,,-73.97536082,,1 Ave & E 30 St,,269,1 Ave & E 30 St,1,In Service,Falso,29,1
1,1,,29,2,,16/07/2019 14:13,539,,16/07/2019 14:11,40.71534825,,-73.96024116,,Metropolitan Ave & Bedford Ave,,270,Metropolitan Ave & Bedford Ave,1,In Service,Falso,31,1
1,1,,17,11,,16/07/2019 14:13,540,,16/07/2019 14:10,40.74311555,,-73.98215354,,Lexington Ave & E 29 St,,271,Lexington Ave & E 29 St,1,In Service,Falso,30,1
1,1,,3,20,,16/07/2019 14:13,545,,16/07/2019 14:12,40.736502,,-73.97809472,,E 23 St & 1 Ave,,272,E 23 St & 1 Ave,1,In Service,Falso,27,1
1,1,,4,40,,16/07/2019 14:13,546,,16/07/2019 14:12,40.74444921,,-73.98303529,,E 30 St & Park Ave S,,273,E 30 St & Park Ave S,1,In Service,Falso,45,1
1,1,,29,0,,16/07/2019 14:13,2000,,16/07/2019 14:12,40.70255088,,-73.98940236,,Front St & Washington St,,274,Front St & Washington St,1,In Service,Falso,30,1
1,1,,21,4,,16/07/2019 14:13,2002,,16/07/2019 14:10,40.716887,,-73.963198,,Wythe Ave & Metropolitan Ave,,275,Wythe Ave & Metropolitan Ave,1,In Service,Falso,27,1
1,1,,3,50,,16/07/2019 14:13,2003,,16/07/2019 14:10,40.73381219,,-73.98054421,,1 Ave & E 18 St,,276,1 Ave & E 18 St,1,In Service,Falso,54,1
1,1,,9,3,,16/07/2019 14:13,2005,,16/07/2019 14:11,40.70531194,,-73.97100056,,Railroad Ave & Kay Ave,,277,Railroad Ave & Kay Ave,1,In Service,Falso,12,1
1,1,,27,19,,16/07/2019 14:13,2006,,16/07/2019 14:12,40.76590936,,-73.97634151,,Central Park S & 6 Ave,,278,Central Park S & 6 Ave,1,In Service,Falso,49,1
1,1,,13,11,,16/07/2019 14:13,2008,,16/07/2019 14:11,40.70569254,,-74.01677685,,Little West St & 1 Pl,,279,Little West St & 1 Pl,1,In Service,Falso,24,1
1,1,,2,32,,16/07/2019 14:13,2009,,16/07/2019 14:09,40.71117444,,-73.99682619,,Catherine St & Monroe St,,280,Catherine St & Monroe St,1,In Service,Falso,35,1
1,1,,0,0,,16/07/2019 14:13,2010,,14/03/2019 12:44,40.72165481,,-74.00234737,,Grand St & Greene St,,281,Grand St & Greene St,3,Not In Service,Falso,0,1
1,1,,15,17,,16/07/2019 14:13,2012,,16/07/2019 14:13,40.739445,,-73.976806,,E 27 St & 1 Ave,,282,E 27 St & 1 Ave,1,In Service,Falso,36,1
1,1,,23,15,,16/07/2019 14:13,2017,,16/07/2019 14:13,40.75022392,,-73.97121414,,E 43 St & 2 Ave,,283,E 43 St & 2 Ave,1,In Service,Falso,39,1
1,1,,0,43,,16/07/2019 14:13,2021,,16/07/2019 14:09,40.75929124,,-73.98859651,,W 45 St & 8 Ave,,284,W 45 St & 8 Ave,1,In Service,Falso,43,1
1,1,,6,26,,16/07/2019 14:13,2022,,16/07/2019 14:11,40.759107,,-73.959223,,E 60 St & York Ave,,285,E 60 St & York Ave,1,In Service,Falso,33,1
1,1,,0,0,,16/07/2019 14:13,2023,,12/07/2019 10:48,40.75968085,,-73.97031366,,E 55 St & Lexington Ave,,286,E 55 St & Lexington Ave,3,Not In Service,Falso,0,1
1,1,,15,10,,16/07/2019 14:13,3002,,16/07/2019 14:09,40.711512,,-74.015756,,South End Ave & Liberty St,,287,South End Ave & Liberty St,1,In Service,Falso,25,1
1,1,,35,18,,16/07/2019 14:13,3016,,16/07/2019 14:12,40.72036775,,-73.96165073,,Kent Ave & N 7 St,,288,Kent Ave & N 7 St,1,In Service,Falso,54,1
1,1,,2,21,,16/07/2019 14:13,3041,,16/07/2019 14:11,40.67890679,,-73.94142771,,Kingston Ave & Herkimer St,,289,Kingston Ave & Herkimer St,1,In Service,Falso,24,1
1,1,,3,14,,16/07/2019 14:13,3042,,16/07/2019 14:12,40.6794268,,-73.9298911,,Fulton St & Utica Ave,,290,Fulton St & Utica Ave,1,In Service,Falso,19,1
1,1,,1,18,,16/07/2019 14:13,3043,,16/07/2019 14:09,40.6814598,,-73.934903,,Lewis Ave & Decatur St,,291,Lewis Ave & Decatur St,1,In Service,Falso,19,1
1,1,,0,26,,16/07/2019 14:13,3044,,16/07/2019 14:12,40.6800105,,-73.938475,,Albany Ave & Fulton St,,292,Albany Ave & Fulton St,1,In Service,Falso,27,1
1,1,,0,18,,16/07/2019 14:13,3046,,16/07/2019 14:10,40.682601,,-73.938037,,Marcus Garvey Blvd & Macon St,,293,Marcus Garvey Blvd & Macon St,1,In Service,Falso,19,1
1,1,,3,18,,16/07/2019 14:13,3047,,16/07/2019 14:10,40.6823687,,-73.944118,,Halsey St & Tompkins Ave,,294,Halsey St & Tompkins Ave,1,In Service,Falso,21,1
1,1,,2,16,,16/07/2019 14:13,3048,,16/07/2019 14:12,40.68402,,-73.94977,,Putnam Ave & Nostrand Ave,,295,Putnam Ave & Nostrand Ave,1,In Service,Falso,19,1
1,1,,0,17,,16/07/2019 14:13,3049,,16/07/2019 14:11,40.68488,,-73.96304,,Cambridge Pl & Gates Ave,,296,Cambridge Pl & Gates Ave,1,In Service,Falso,18,1
1,1,,1,20,,16/07/2019 14:13,3050,,16/07/2019 14:09,40.6851532,,-73.94111,,Putnam Ave & Throop Ave,,297,Putnam Ave & Throop Ave,1,In Service,Falso,21,1
1,1,,1,22,,16/07/2019 14:13,3052,,16/07/2019 14:12,40.686312,,-73.935775,,Lewis Ave & Madison St,,298,Lewis Ave & Madison St,1,In Service,Falso,23,1
1,1,,0,22,,16/07/2019 14:13,3053,,16/07/2019 14:12,40.6900815,,-73.947915,,Marcy Ave & Lafayette Ave,,299,Marcy Ave & Lafayette Ave,1,In Service,Falso,23,1
